sim,year,cx,cy,cz,volume,mass
899,60,5050,2550,530.71,1945020,5057893.517
899,80,5050,2550,541.25,2430050,7139555.28
899,100,5050,2550,535.43,2430050,9136445.862
899,120,5050,2550,534.8,2430050,11024379.98
899,150,5054.77,2550,538.47,2917530,13696234.18
899,200,5062.17,2543.48,538.7,3405010,18309093.96
900,60,5050,2550,857.58,1455090,8297252.117
900,80,5050,2550,855.51,1455090,11664958.1
900,100,5050,2550,853.29,1455090,14886275.57
900,120,5071.18,2550,848.06,2425150,17911774.63
900,150,5079.69,2550,839.21,2910180,22167336.3
900,200,5090,2550,832.45,3395210,29439303.15
901,50,5050,2550,1078.78,1940120,11520280.58
901,60,5050,2550,1100.32,2425150,14587521.92
901,80,5050,2550,1100.42,2425150,20414780.24
901,100,5050,2550,1100.5,2425150,25970550.24
901,120,5050,2550,1100.57,2425150,31149519.48
901,150,5050,2550,1100.59,2425150,38383193.53
901,200,5066.79,2550,1096.05,4365270,50600419.55
902,40,5050,2550,1276.71,2111970,10824803.32
902,50,5050,2550,1275.63,2111970,14959027.78
902,60,5050,2550,1274.94,2111970,18935236.86
902,80,5050,2550,1274.4,2111970,26443576
902,100,5050,2550,1273.01,2111970,33591295.79
902,120,5050,2550,1263.27,2111970,40231166.46
902,150,5050,2550,1248.15,2111970,49475295.05
902,200,5050,2550,1234.3,2111970,65003903.34
903,20,5050,2550,910,485030,7541006.152
903,30,5050,2550,1000.22,2425150,18272990.68
903,40,5050,2550,1000.24,2425150,29655698.92
903,50,5054.44,2550,991.46,2910180,41199770.53
903,60,5060.67,2550,970.97,3395210,52078810.23
903,80,5062.44,2550,947.52,4850300,72141390.18
903,100,5042.2,2550,907.73,7760480,91128725.86
903,120,5020.2,2550,819.83,10678010,108531764.8
903,150,4994.8,2549.72,472.94,21700120,132456937.4
903,200,5012.93,2548.89,342.98,36867170,171814797.9
904,40,5050,2550,778.72,1940120,6897310.808
904,50,5050,2550,794.27,2425150,9508781.709
904,60,5050,2550,791.23,2425150,12043530.68
904,80,5050,2550,792.35,2425150,16880682.26
904,100,5050,2550,793.11,2910180,21497596.54
904,120,5050,2550,777.37,3395210,25812378.69
904,150,5050,2550,738.56,3880240,31853381.51
904,200,5053.4,2549.25,691.7,5820360,42096869.23
905,20,5050,2550,1315.81,1859360,8330327.74
905,30,5050,2550,1315.81,1859360,20196572.38
905,40,5050,2550,1301.02,2344390,32802138.4
905,50,5050,2550,1259.32,3314450,45594649.7
905,60,5050,2550,1221.52,3799480,57625770.57
905,80,5051.09,2550,1158.85,5739600,79760355.63
905,100,5053.13,2550,1084.22,8164750,100696363.6
905,120,5054.77,2550,996.6,11074930,119859779
905,150,5057.84,2550.03,892.05,14969870,146171800.6
905,200,5074.46,2551.29,820.7,22260020,189365715.6
906,20,5050,2550,630.47,7290150,51755020.71
906,30,5064.79,2552.16,202.09,28592260,116894396.7
906,40,5070.81,2551.9,191.76,39609470,187984954.1
906,50,5080.78,2550.9,201.65,45007050,260890821.6
906,60,5087.45,2550.46,216.41,49584570,327152527.1
906,80,5099.37,2549.73,240.28,57367100,444229589.6
906,100,5111.92,2550.43,253.69,68711990,553870727
906,120,5125.26,2550.33,272.32,73569640,651981957.2
906,150,5145.68,2550.12,289.51,83779770,783829567
906,200,5181.13,2550.06,312.78,96462600,992748941.3
907,100,5050,2550,933.66,970060,16447684.41
907,120,5050,2550,956.64,1455090,19779190.75
907,150,5050,2550,956.66,1455090,24459292.27
907,200,5050,2550,978.88,1940120,32439957.28
908,20,5050,2550,959.36,2425150,10275676.02
908,30,5050,2550,962.28,2425150,24937031.19
908,40,5051.93,2550,925.46,3395210,40563651.28
908,50,5056.87,2547.25,889.25,4850300,56443413.05
908,60,5069.07,2545.04,872.67,7275450,71314434.27
908,80,5094.38,2534.23,856.66,9700600,98537303.53
908,100,5119.14,2522.45,848.25,13580840,124254284.5
908,120,5145.1,2510.25,843.69,16491020,147727595.4
908,150,5176.13,2493.27,840.09,20371260,179871594.6
908,200,5225.41,2469.97,836.23,25221560,232407612.3
910,50,5050,2550,910,485030,10191043.99
910,60,5050,2550,1001.13,2425150,12906478.86
910,80,5050,2550,1000.49,2425150,18080097.12
910,100,5050,2550,1000.04,2425150,23016179.54
910,120,5050,2550,999.77,2425150,27624994.54
910,150,5078.95,2550,994.97,4365270,34072117.14
910,200,5086.34,2550,1000.61,4850300,44988574.01
911,20,5050,2550,1200.49,2384770,13023600.08
911,30,5050,2550,1205.69,2384770,31623888.44
911,40,5050,2550,1152.94,3354830,51523175.41
911,50,5051.48,2550,1100.73,4809920,71775201
911,60,5053.77,2550,1055.85,6265010,90650032.9
911,80,5062.28,2550,1010.13,8690160,125008163.6
911,100,5071.72,2550,993.8,10630280,157420627.5
911,120,5081.38,2550,997.88,11600340,186911640.9
911,150,5094.79,2550,1005.13,13520270,227175373.2
911,200,5110.34,2550,1009.04,15945420,292657415.2
913,30,5050,2550,424.36,487480,3084828.823
913,40,5050,2550,502.02,2432500,4938772.073
913,50,5050,2550,496.56,2432500,6796639.092
913,60,5050,2550,492.58,2432500,8612228.25
913,80,5050,2550,493.25,2919980,12104111.27
913,100,5050,2550,475.53,3407460,15443487.37
913,120,5050,2550,447.69,3894940,18578310.68
913,150,5050,2550,368.9,5844860,22985605.24
913,200,5052.41,2549.91,241.25,8382260,30511035.89
914,100,5050,2550,1102.67,1455090,9730405.474
914,120,5050,2550,1145.54,2404960,11736787.58
914,150,5050,2550,1144.95,2404960,14574025.88
914,200,5050,2550,1144.15,2404960,19465922.59
915,20,5050,2550,748.88,2425150,9011931.206
915,30,5050,2550,741.77,2425150,21857723.45
915,40,5059.57,2550,732.67,5335330,35520852.96
915,50,5070.41,2549.88,709.39,9215570,49393644.05
915,60,5078.96,2549.75,694.97,10185630,62419875.32
915,80,5101.8,2549.69,686.23,13098260,86340350.21
915,100,5131.14,2549.7,686.69,16980950,108955066.7
915,120,5157.64,2549.12,692.45,19408550,129633176.2
915,150,5202.27,2549.74,704.9,22318730,157996611.5
915,200,5266.93,2549.84,708.11,27173930,204481353.4
916,20,5073.92,2550.07,513.94,6817370,23923171.68
916,30,5107.45,2549.49,428.65,17054450,57732912.63
916,40,5141.16,2547.78,329.38,34366250,94247558.03
916,50,5189.6,2560.28,252.75,56752850,131547197.9
916,60,5239.77,2574.61,230.26,73289690,165895437.7
916,80,5318.72,2583.69,216.49,100601090,227539791.4
916,100,5374.2,2583.27,216.8,122397760,285490621.2
916,120,5442.39,2584.57,221.69,145506870,337800666
916,150,5546.81,2585.67,236.98,177540620,408682865.9
916,200,5726.97,2580.75,256.06,225751410,522538171.7
917,50,5050,2550,1199.44,2384770,11768555.16
917,60,5050,2550,1200.73,2384770,14901476.79
917,80,5050,2550,1203.16,2384770,20850564.15
917,100,5050,2550,1204.93,2384770,26521787.63
917,120,5050,2550,1206.28,2384770,31806882.25
917,150,5050,2550,1198.5,2384770,39186831.53
917,200,5052.29,2550,1161.12,3839860,51645608.36
918,20,5050,2550,1187.65,2384770,16714601.13
918,30,5050,2550,1184.31,2384770,40563086.05
918,40,5050,2552.07,1160.69,3819670,66177427.98
918,50,5057.11,2555.58,1127.9,6709660,92286275.46
918,60,5062.57,2560.63,1108.27,8629590,116498291.3
918,80,5077.13,2562.36,1079.97,9579460,160312870
918,100,5090.19,2564.06,1061.73,11014360,201586306.9
918,120,5098.83,2563.64,1051.72,12449260,239015594.4
918,150,5107.04,2563.09,1043.98,13904350,289957559.7
918,200,5118.69,2562.06,1038,16753960,372379033.7
919,150,5050,2550,1248.51,464840,8913168.865
919,200,5050,2550,1248.51,464840,11986072.45
920,20,5083.68,2591.3,299.63,10724560,30035896.28
920,30,5127.38,2661.16,179.54,40335880,71810420.21
920,40,5166.79,2678.16,168.59,60972560,117079138.5
920,50,5207.47,2698.33,159.53,78046880,163380526.4
920,60,5243.05,2708.96,155.34,94783720,205837853.6
920,80,5290.32,2707.79,154.62,112445520,281653191.3
920,100,5323.09,2702.27,155.58,122445120,352837873.2
920,120,5353.41,2694.19,158.27,137957000,416913318
920,150,5385.62,2683.94,160.37,153806360,503506518.5
920,200,5435.49,2668.41,162.56,181355240,641988318.2
921,20,5063.03,2548.45,825.73,6305390,57582996.16
921,30,5080.96,2547.94,716.7,15043280,127728478.1
921,40,5079.16,2546.13,405.05,33773420,204373381.6
921,50,5075.9,2546.38,210.87,49655900,283009849.4
921,60,5091.52,2543.86,230.67,63896270,354374327.8
921,80,5134,2536.92,319.49,78934650,480244951.4
921,100,5170.36,2531.74,354,89122730,598070127.6
921,120,5202.43,2527.51,355.59,88637700,703401322.8
921,150,5174.95,2531.66,337.3,67781410,844819016.8
921,200,5108.55,2535.33,313.93,50805360,1068558938
922,40,5050,2550,399.37,974960,3318528.892
922,50,5050,2550,437.63,1949920,4557265.649
922,60,5050,2550,450.22,2434950,5777675.802
922,80,5050,2550,444.24,2434950,8146715.823
922,100,5050,2550,445.75,2434950,10417531.81
922,120,5050,2550,439.51,2922430,12560633.58
922,150,5054.17,2550,429.44,4384870,15588609.93
922,200,5058.35,2550,404.23,5844860,20801877.12
923,60,5050,2550,425.78,974960,3357445.507
923,80,5050,2550,473.6,2434950,4755200.688
923,100,5050,2550,478.2,2434950,6099219.724
923,120,5050,2550,482.94,2434950,7376884.679
923,150,5050,2550,488.99,2434950,9194269.338
923,200,5056.09,2550,465.15,3409910,12358747.84
924,60,5050,2550,1152.85,1455090,9733826.107
924,80,5050,2550,1153.36,1455090,13666874.59
924,100,5050,2550,1153.79,1455090,17425482.46
924,120,5050,2550,1154.18,1455090,20948104.14
924,150,5050,2550,1154.65,1455090,25893088.06
924,200,5054.89,2550,1151.8,1940120,34315204.41
925,30,5050,2550,1000.51,2425150,15197221.75
925,40,5050,2550,1000.16,2425150,24629420.31
925,50,5050,2550,990.88,2910180,34183902.61
925,60,5050,2550,951.59,3880240,43221720.16
925,80,5050.99,2550,848.11,6305390,59961795
925,100,5054.38,2550.73,779.69,8730540,75821820.38
925,120,5062.74,2552.93,749.51,13095810,90394439.23
925,150,5074.43,2554.32,721.62,15520960,110475092.1
925,200,5091.17,2559.57,693.07,18433590,143636076.8
926,100,5050,2550,1313.94,929680,8055120.342
926,120,5050,2550,1313.74,929680,9726724.676
926,150,5050,2550,1313.57,929680,12096169.99
926,200,5050,2550,1313.62,929680,16197799.71
927,10,5050,2550,656.82,2425150,11290576.11
927,20,5032.16,2522.77,221.31,29129470,78442562.45
927,30,5047.5,2532.08,145.87,57616100,163299594.2
927,40,5058.68,2540.82,135.7,73270630,256302925.3
927,50,5064.24,2541.37,138.68,88622710,351829712.9
927,60,5068.97,2542.08,145.32,95100150,438193906.7
927,80,5078.68,2541.95,151.88,109317470,589829988.6
927,100,5082.9,2542.07,155.85,118179860,731615802.9
927,120,5087.2,2542.6,162.58,124602400,858047526.6
927,150,5092.3,2543.58,166.29,131949900,1027386241
927,200,5098.8,2544.64,171.25,138277340,1294245335
928,20,5050,2550,1131.41,4304700,61895595.32
928,30,5062.1,2549.92,898,14934980,135460656.6
928,40,5091.86,2548.78,804.93,27040540,215903361.2
928,50,5129.86,2547.67,768.14,35963120,298459481.1
928,60,5167.25,2546.31,758.97,44188440,373309997.1
928,80,5236.15,2543.15,752.12,58971760,505179359.9
928,100,5292.23,2541.22,756.7,70614930,628585496.6
928,120,5353.52,2540.36,776.49,78337480,738836282.7
928,150,5400.66,2542.4,821.82,78337480,886769895.8
928,200,5327.86,2548.68,883,60391370,1120587947
930,30,5050,2550,978.78,1940120,8472640.027
930,40,5050,2550,999.12,2425150,13669613.26
930,50,5050,2550,998.31,2425150,18913697.54
930,60,5050,2550,998.16,2425150,23933559.97
930,80,5050,2550,997.8,2910180,33360944.06
930,100,5050,2550,957.96,3395210,42323365.07
930,120,5050,2550,905.12,4850300,50623121.61
930,150,5050,2550,822.23,6307840,62144519.89
930,200,5052.77,2549.76,713.35,10205230,81404911.33
931,10,5050,2550,947.66,2425150,12815071.15
931,20,5060.25,2550.26,760.97,11155690,83071609.21
931,30,5100.03,2552.92,666.88,25713940,170664595.2
931,40,5110.56,2562.14,532.76,42874290,266715504.4
931,50,5101.24,2584.61,353.74,58929550,365390864.9
931,60,5136.22,2591.37,369.07,74625010,454545215.4
931,80,5204.78,2604.15,410.7,94583290,610961609.3
931,100,5261.52,2618.51,430.76,108654060,757190070.2
931,120,5331.88,2634.56,468.66,120304580,887528548.8
931,150,5410.83,2655.24,502.82,134425350,1062029725
931,200,5483.84,2675.8,523.14,146066070,1336843505
932,40,5050,2550,1057.77,2425150,13171460.64
932,50,5050,2550,1060.27,2425150,18220856.64
932,60,5050,2550,1062.39,2425150,23057989.3
932,80,5050,2550,1065.25,2425150,32150115.84
932,100,5050,2550,1050.57,2910180,40795681.25
932,120,5055.74,2550,1025.61,4850300,48805975.13
932,150,5056.4,2550,995.42,5335330,59930714.52
932,200,5058.36,2550,946.52,6790420,78542363.4
933,80,5050,2550,1052.94,2425150,13594908.18
933,100,5050,2550,1052.17,2425150,17334239.1
933,120,5050,2550,1051.79,2425150,20839042.78
933,150,5050,2550,1051.76,2425150,25759339.37
933,200,5050,2550,1052.16,2425150,34140334.4
934,20,5050,2550,904.58,3880240,39054232.65
934,30,5065.88,2547.63,736.48,11155690,91495524.7
934,40,5091.46,2555.93,685.75,21826350,148529737.6
934,50,5113.22,2557.26,653.81,31044370,206944868.8
934,60,5135.57,2557.44,630.14,39307030,260266993.9
934,80,5169.01,2542.57,574.84,59254510,354969377.4
934,100,5189.08,2514.52,514.1,83599110,443769411.4
934,120,5207.05,2475.46,454.83,107536630,523460050.3
934,150,5238.54,2422.39,373.5,146820600,630847022.3
934,200,5326.56,2357.91,266.83,210681830,801774224.9
935,20,5050,2550,1275.76,1859360,55388415.51
936,20,5050,2550,467.48,2434950,6444925.487
936,30,5051.79,2550,376.89,4872350,15602621.93
936,40,5070.76,2548.67,286.8,12184550,25291521.86
936,50,5097.05,2546,259.71,16084390,35107715.76
936,60,5124.04,2544.33,240.04,21446670,44388128.63
936,80,5182.35,2533.47,201.62,33296190,61566822.99
936,100,5237.88,2530.03,174.99,47295630,77839897.23
936,120,5280.09,2528.32,165.48,55345310,92786760.31
936,150,5326.09,2527.66,162.91,67682310,113376269.7
936,200,5390.51,2526.94,157.9,84019150,147358863.6
938,10,5050,2550,600.12,2427600,7722272.666
938,20,5054.35,2487.27,360.64,19001920,66742944.01
938,30,5067.2,2502.06,168.44,64710150,143894304.9
938,40,5079.25,2502.12,116.34,103858630,228323048.7
938,50,5096.41,2500.03,104.51,122357910,314994199.1
938,60,5103.41,2500.07,104.59,133542540,393501064.2
938,80,5103.93,2497.04,107.19,142327250,531655057.6
938,100,5102.44,2495.46,108.24,149551970,660906507.8
938,120,5102.57,2493.15,110.87,158524160,776306673
938,150,5102.03,2491.09,112.73,167448800,931056434
938,200,5104.21,2489.93,115.73,181733270,1175406602
939,100,5050,2550,884.1,970060,8269299.755
939,120,5050,2550,900.2,1455090,9983827.715
939,150,5050,2550,914.59,1940120,12413314.91
939,200,5050,2550,922.59,2425150,16616555.98
940,20,5050,2550,445.77,6327440,26767446.97
940,30,5136.75,2551.84,98.78,42778720,64349149.74
940,40,5208.39,2552.5,83.93,68985300,105005831.9
940,50,5263.41,2552.37,81.08,84992280,146563320.4
940,60,5311.01,2551.79,83.51,97924380,184751436.2
940,80,5380.72,2551.32,88.95,119288740,253115072.9
940,100,5437.95,2549.86,92.28,140843030,317342878.5
940,120,5504.4,2548.21,98.77,160392500,375237501.6
940,150,5580.75,2545.06,103.09,182376920,453582354
940,200,5697.96,2536.82,107.73,208361180,579148586.3
941,20,5050,2550,417.59,1462440,3625458.784
941,30,5050,2550,453.14,2434950,8744449.332
941,40,5050,2550,392.07,4384870,14111576.49
941,50,5054.95,2549.68,171.85,11459590,19528500.24
941,60,5062.97,2548.59,128.04,13559510,24710473.35
941,80,5073.25,2548.04,108.61,18246830,34435043.3
941,100,5082.53,2548.6,106.2,24781620,43678281.59
941,120,5087.84,2547.55,106.04,25756580,52234460.71
941,150,5095.22,2547.54,105.12,26244060,64107090.28
941,200,5105.59,2546.89,105.77,28391530,83941516.48
942,20,5060.74,2625.26,573.39,9732450,52140072.66
942,30,5091.6,2674.47,464.39,30191910,117624864.7
942,40,5139.41,2725.83,327.08,61383280,189098449.6
942,50,5272.42,2806.36,212.2,105619270,262399421.3
942,60,5348.02,2842.79,175.2,140745590,329013187.9
942,80,5400.68,2856.03,162.41,181561870,446697460.7
942,100,5430.61,2854.02,160.38,211538620,556903835.1
942,120,5457.96,2846.29,161.93,235522960,655513947
942,150,5492.02,2835.24,165.53,264707330,788023118.3
942,200,5544.23,2820.12,169.64,306461280,997967747
943,100,5050,2550,933.44,970060,7723916.259
943,120,5050,2550,1000.39,2425150,9329066.868
943,150,5050,2550,999.56,2425150,11605516.33
943,200,5050,2550,998.56,2425150,15549652.73
944,40,5050,2550,1223.74,949870,10211447.63
944,50,5050,2550,1167.7,2404960,14107055.18
944,60,5050,2550,1173.13,2404960,17858202.15
944,80,5050,2550,1182.14,2404960,24951237.05
944,100,5055.03,2550,1184.22,2889990,31705890.83
944,120,5058.29,2550,1178.88,3375020,37985511.07
944,150,5063.62,2550,1166.66,3860050,46734466.62
944,200,5070.06,2550,1145.41,4345080,61449104.22
945,20,5050,2550,785.11,1455090,7946567.667
945,30,5050,2550,792.01,2425150,19261315.02
945,40,5059.55,2550,781.03,3880240,31272062.7
945,50,5059.08,2547.82,751.44,4850300,43457216.18
945,60,5070.38,2546.05,742.57,7275450,54928146.93
945,80,5075.51,2544.79,742.53,7275450,76055853.39
945,100,5089.24,2541.35,745.01,9215570,96045058.4
945,120,5102.27,2538.18,755.28,10185630,114353451.7
945,150,5100.16,2536.45,766.38,9700600,139506548.5
945,200,5078.14,2537.85,774.58,6790420,180838881.7
946,20,5050,2550,1155.82,2869800,59917915.77
946,30,5048.56,2550.29,1095.85,6750040,131943050.6
946,40,5053.67,2548.34,1052.16,11115310,210675142.9
946,50,5057.45,2540.96,1010.45,19845850,291465636.1
946,60,5061.81,2537.12,985.94,24211120,364746256.4
946,80,5071.57,2530.4,955.84,34881780,493915004.5
946,100,5079.22,2523.56,929.51,44099800,614808801.6
946,120,5086.27,2518.47,902.31,58182820,722845354.5
946,150,5098.31,2516.08,866.98,78583480,867846738.1
946,200,5122.88,2512.26,811.32,111658620,1097130756
947,20,5050,2550,997.68,2910180,28342853.24
947,30,5063.61,2550,955.3,6790420,67965540.4
947,40,5117.52,2542.09,856.25,13580840,110866290.9
947,50,5148.4,2536.21,796.68,18436040,154731645.4
947,60,5165.14,2535.1,770.54,23778720,194997818.4
947,80,5185.34,2537.57,775.63,30571590,266990957.1
947,100,5204.37,2540.57,776.44,37364460,334607787.9
947,120,5221.26,2545.72,797.78,42697340,395514463.8
947,150,5226.68,2550.01,817.27,41242250,477880302.2
947,200,5235.26,2553.45,829.91,41242250,609746277.1
949,20,5050,2550,1303.61,1859360,38557084.34
949,30,5026.26,2571.47,1257.98,5638650,90446617.39
949,40,5019.33,2582.73,1222.97,9518890,146871213.4
949,50,5020.21,2588.06,1198.96,12893910,204658309.1
949,60,5028.2,2592.61,1182.82,18653700,257418314.3
949,80,5045.45,2599.01,1161.57,24959090,351145958.6
949,100,5061.07,2603.63,1149.07,30294420,439037438.3
949,120,5078.05,2607.4,1141.86,35144720,517923795.6
949,150,5094.68,2611.67,1140.09,38054900,624241172
949,200,5114.87,2615.53,1139.19,41429920,793503042.8
950,30,5050,2550,484.78,1947470,3950353.873
950,40,5050,2550,483.89,2434950,6336327.512
950,50,5050,2550,491.74,2434950,8731466.411
950,60,5050,2550,492.73,2434950,11060254.1
950,80,5055.54,2550,449.49,3897390,15513180.4
950,100,5060.01,2550.24,431.02,5847310,19765460.61
950,120,5071.99,2550.39,424.02,7307300,23743981.14
950,150,5086.69,2550.49,419.31,9254770,29320091.43
950,200,5106.65,2551.84,414.53,11204690,38791991.17
951,40,5050,2550,860.3,1455090,7833301.045
951,50,5050,2550,874.7,1940120,10806452.23
951,60,5050,2550,873.02,1940120,13684800.7
951,80,5050,2550,877.78,2425150,19161338.08
